,cds_length,dnase_gene,dnase_cds,H3k4me1_gene,H3k4me3_gene,H3k27ac_gene,H3k4me1_cds,H3k4me3_cds,H3k27ac_cds,lamin_gene,repli_gene,nsome_gene,nsome_cds,transcription_gene,repeat_gene,repeat_cds,recomb_gene,AAA_freq,AAC_freq,AAG_freq,AAT_freq,ACA_freq,ACC_freq,ACG_freq,ACT_freq,AGA_freq,AGC_freq,AGG_freq,AGT_freq,ATA_freq,ATC_freq,ATG_freq,ATT_freq,CAA_freq,CAC_freq,CAG_freq,CAT_freq,CCA_freq,CCC_freq,CCG_freq,CCT_freq,CGA_freq,CGC_freq,CGG_freq,CGT_freq,CTA_freq,CTC_freq,CTG_freq,CTT_freq,GAA_freq,GAC_freq,GAG_freq,GAT_freq,GCA_freq,GCC_freq,GCG_freq,GCT_freq,GGA_freq,GGC_freq,GGG_freq,GGT_freq,GTA_freq,GTC_freq,GTG_freq,GTT_freq,TAA_freq,TAC_freq,TAG_freq,TAT_freq,TCA_freq,TCC_freq,TCG_freq,TCT_freq,TGA_freq,TGC_freq,TGG_freq,TGT_freq,TTA_freq,TTC_freq,TTG_freq
PC 48,0.0338789337761598,-0.09937495855471293,0.1308352358069203,-0.045678988130110273,-0.07290016898392415,-0.008326311619135662,0.040970561648088336,0.04498946274585684,0.06107785016786327,-0.0313705858018776,0.03143823577729457,-0.03765903064451276,0.002767314472858662,0.021631697743691947,0.0749603464742965,-0.1727937226414923,0.012421471964505437,0.016419217681052423,0.013405431407954832,0.056843157773671826,-0.029684545683454355,-0.028505482283360306,0.2183163624811112,-0.13408159327530605,-0.025183330788691033,0.035371343242084255,0.0014946066010000925,-0.10424442500284734,-0.010671493191267561,0.07145544511216403,-0.146097073815602,-0.0436729254824597,0.11106990785291973,-0.10952737739464441,0.017136947114237005,-0.014653468506517303,0.1458239181149402,0.04637221250486934,-0.2344098461392206,0.067849685565121,-0.14707487111304204,-0.26309132936752755,0.17662909690368084,0.2426736336680441,-0.19558905308209787,0.008784630778057162,0.035313717615629896,-0.08349980013128026,-0.02304086334712127,0.10153643825433055,0.02949844318310489,-0.0740261241300321,0.020333959552459663,0.04033047565813559,-0.2625683413046487,0.231889033810891,0.18086439047386155,0.2067717411468366,-0.06330728825848943,-0.15987074466071177,0.05936606132614234,-0.0037271268421895654,0.03249693537396375,0.15830887367736993,-0.2116579235661076,-0.0260005727179978,0.009982068497744287,-0.011361587310004334,0.026144509533894397,-0.050286629172380914,0.27626891673855947,-0.045661130900339436,-0.1212135931385402,0.002671236127366375,-0.05339467571214384,-0.06150301262712768,0.1074932561044496,-0.0724056926311749,0.13999336958707803,-0.09074061219820848
PC 8,-0.05258435689634507,0.02130056572766454,0.012169676103751213,0.003126868709754843,-0.032779142628750285,-0.018135453746284613,-0.000345221532113589,-0.03605011167777017,-0.023974185505799647,-0.04365112506670271,0.08084512960668006,0.0841418996794022,0.03941250020557596,-0.03099518860503818,-0.007276770272254929,0.0031174611324563117,-0.06076419519202153,-0.03155037830690141,0.06487802749651692,-0.08132930575368005,-0.0023721342394374956,0.06114230918512187,0.19133358178271764,0.020807421346015004,0.3276369790294925,-0.013008013690607008,-0.11783536165445892,-0.0023064918567630445,-0.24355028977748566,0.04256766084199124,-0.1489600210951395,0.10416545762768759,-0.006416373194841525,-0.05813498293897806,0.048411419330384696,-0.16244996278112767,-0.08509557955425104,-0.006087539909277162,0.0543994931409564,-0.009669587496420018,0.09525478769248762,-0.0037946399379554575,-0.01716681114288082,-0.012330921201976753,-0.15311055889656291,0.3002602918490027,-0.02504410678482768,0.1351748062520212,0.038153240420293055,-0.013274764619510392,0.25940593423535835,0.010327635464292493,0.04595326024484976,-0.1620199087668153,0.022057258799518763,-0.032282998734147285,0.0749995507105968,0.11241252960587567,0.037205427430208354,0.05887752305742416,-0.14951024559873707,-0.03197301133628718,-0.3646330771789106,-0.12089346056344896,-0.16290266186341085,0.0012752634955073108,0.2727539443535794,-0.020228747788203705,0.05315979326833626,-0.20936308681689628,-0.11379116707807385,-0.13634482627935296,-0.048488735814276665,0.12732468348121148,0.01726829123534049,0.09473274487308704,-0.09801001775005658,0.015689427553402576,-0.08827874562233656,-0.029260269638632173
PC 17,-0.27013718884909843,-0.028705293363507613,0.011416519483683022,0.021734524162909177,0.08331576274899714,-0.05996072246644994,0.03029938862856504,0.1070382919981254,-0.05359999319521545,0.18654675423623412,-0.10090050982273287,0.2106746282365545,0.151752158110683,-0.39475286665681086,-0.00017333745967118563,0.06413180719279302,-0.2012766938995554,-0.05840722523340358,-0.1964479412962105,-0.04543199526681935,-0.005447130943719666,-0.09396501679828898,0.06018097882452757,-0.03900320886722908,-0.15508302247425035,-0.0042160369544669285,-0.01850199573705774,-0.009859561131340316,0.11263991414553345,0.05253765169082759,0.01831757956707475,0.3205840699346013,-0.006638115777628328,-0.1553733175298994,-0.027020994168204304,0.0033364488368965856,0.03287564361425599,0.10890631209831951,0.1160288294617782,0.09118802038863476,-0.01024976621274662,0.06933025060648287,0.04470783017786303,0.03814543318771848,-0.024573165630353888,0.07138020675209392,-0.02865668085833134,-0.0934917549458357,-0.22102073200609115,-0.03508397182374556,-0.04005461169797341,0.046121323189271375,0.12450123191798472,-0.12795601772056753,0.06375304146928044,0.033195437485688616,-0.0940364383878672,-0.016338653882538565,-0.04720367423021343,-0.024025162612573314,-0.12193160158701685,0.14237090197418967,0.1373757533867342,0.0049245668562896,-0.00916061173462937,-0.013339542393712295,0.06699635661616571,0.058675707524988574,0.09906782800746708,-0.0795546540639921,0.08067021961680479,0.0029798095823794293,-0.0918417760246765,0.0633824016992456,-0.017411356811997614,-0.19735814864203172,0.17516473915184438,-0.009280733395094507,-0.17311901258773904,-0.04960340914975153
PC 42,0.03830762499729035,0.017120162324835153,-0.004016469647807719,0.01603449921338429,-0.004575699668295338,-0.009812926893820836,-0.0005002374828616818,-0.01572663540759668,-0.020232670635654565,-0.05619894189892549,-0.07215322615055858,-0.01783852242879544,-0.007466661161552257,-0.030034892860178977,-0.08948447572057308,0.10919057176357078,0.0009362813776767342,0.005062815653287332,-0.22167676071113518,0.12426360882752978,0.05359385918459306,0.15686503243894012,-0.11203014171378627,-0.04409304827557685,-0.06339709815672567,0.006541042521137241,0.2470030600112238,-0.1562429759394366,-0.16284093120352222,-0.03631485404106041,0.08174897286160382,-0.031823355528602604,-0.016039416008302942,0.18792032471021625,0.15892943795479775,0.03474629335614462,-0.3508451738124252,0.09470638267946929,-0.04094129017546547,-0.0762356049678094,-0.11955386960112148,0.12736095356478525,-0.04465597109440353,0.015224151588950768,-0.16662043218150557,-0.04688977410713233,-0.004996965552216923,0.002026254021566802,0.09549241480374071,-0.06615032464452818,-0.018319421325338245,-0.08726806475432808,0.26442267146294424,-0.20586057649696016,-0.044015280965761336,-0.021888457719568752,0.25758154779481124,0.013026929994631897,0.027563352089426868,0.08679951033891903,-0.08403652938271254,0.13309099646049427,0.0035973400756677265,-0.015561820163489615,-0.09708516883768921,0.0004015920701622572,0.031772447421430976,-0.19459924986530278,0.03774362069365226,0.0008166714842163941,0.031596833592265054,0.20194491728858893,-0.050391524250733385,-0.10797728842351671,-0.20236238405732715,0.14689742594967833,0.24812013105434433,-0.06110781422877303,0.04412223057702278,0.014896896650629939
PC 38,0.04043367383568605,-0.10371956295469631,-0.10278628047259061,0.028493690062841137,0.04384623828241027,-0.02094790734119592,0.02926769482374384,0.05080538044738532,-0.02382204163054588,0.2823029892030474,0.3859155118264772,-0.051909306080458434,-0.06939324087553328,-0.017734248315787272,-0.04767094822387109,0.029137681554743167,-0.016533262185423753,0.06766682032056834,-0.2442018591667286,0.12211074119239036,0.05330586517547316,-0.1172071971295553,-0.08846526444525005,0.12466320217501961,0.14052195014808597,0.07725815617381068,0.06041493075400521,-0.11466214398276288,-0.049349037907503224,0.01583046507884152,-0.04791630111703507,0.06981076772984282,0.028217785135529166,-0.022432628688444298,0.028004132750820906,-0.02717455013498793,0.05763961149390401,-0.06661355812463499,0.0030634816994361616,-0.008559189030616352,0.05262008844373972,0.11212206983718298,0.006726399442122374,-0.06538269416382234,-0.06998960361928154,-0.0184729175322735,0.035005927937663356,0.05555404019870572,-0.1457707495049032,0.03100303065530735,0.11753175990768641,-0.008792541402054335,-0.14692414634790102,-0.001439200727187645,-0.05013689122605599,-0.02208219760566052,0.09501253658516086,0.025824945145931012,-0.09025871792051585,-0.15890888234413303,0.08748459991771557,-0.15072633399567797,0.07998635230550141,-0.14696054140958414,0.20690876979814868,0.0366607209237482,0.11980686456433885,-0.1632415299318341,-0.014751838647920665,0.23390380793415128,0.15543801196906187,-0.14286256026825445,-0.29822200763568396,-0.21756337628363787,0.046492796176478834,0.13479085048182088,-0.019425458436700925,0.0874247236649236,-0.07516927299515462,0.04031251265201706
PC 14,0.11802290273070491,-0.06339157896637028,-0.05097860059138109,-0.0018322979376654835,0.1396856222086496,0.06808359211433225,0.01392928164834207,0.1640294801122286,0.08363230495856135,0.22728346802137517,-0.3040630135769887,-0.1960629474131817,-0.10732533238502961,0.054724878173203595,0.14572417694292034,0.12359152218210286,0.035745718471028746,-0.15091892826192982,-0.15834658931041648,-0.21676938509062543,-0.040016937863957575,0.054824024464299376,-0.009183281043061611,0.07047663837633947,0.15346458043577882,-0.05647371543626589,0.11610785706600218,-0.0016419563762222755,0.05276172513808447,-0.02628295429093802,-0.023485931305272878,0.04657938805903189,0.05362693971948142,-0.2441878570475953,0.1539711756602942,0.19908541670072966,0.044745469316578475,-0.03286201803689623,-0.05433512175904417,-0.018804152448520968,-0.06755480327318586,0.08605343686644085,-0.012765029910936766,-0.008290904517686666,-0.05138240664099086,-0.15076712055872205,-0.02923572702919948,0.013625945642213312,0.14012252257243527,-0.11561852273849477,0.32351360803552304,0.10159593853002093,0.08590686299559802,0.12832772570787626,-0.05258669640702788,0.0040413565943313075,-0.017106575624245942,0.11066305518054666,-0.07600103414641786,-0.06260538264034023,-0.17421268254423683,-0.03687592070805535,-0.12282925311717793,-0.015840188321770626,0.11335069611043286,-0.08868245773093211,-0.10473120729105274,0.020604877445082284,0.02879170693687369,0.05756465814354555,-0.04743744915356604,-0.04752153649867697,0.023037525476003823,0.16595056722824342,0.022472435255376764,-0.09709903246347905,0.08644833677720064,0.027185133321591105,0.14034561975134185,0.11842227318364985
PC 23,0.07227142158563005,-0.056218755956622304,-0.12029214271908692,-0.04296829563214549,0.09426062160458275,0.009966184089707453,-0.06746710854287284,0.07986598632494152,-0.005610610660418016,-0.029731952327893423,0.0018180496903859727,-0.1214903878328296,-0.08185171051117285,-0.24201106576758466,-0.099328164153284,0.05109496686411952,0.08669491832252009,-0.0034733885057278008,-0.0906765272511916,0.159004072244795,-0.07116148657017132,-0.22140739639329182,0.170769143876019,0.029602987693521543,-0.07411987069909362,0.11399353331917744,0.13601444325854326,-0.061456110038098304,0.03588840569291044,-0.10697390655152966,-0.045234064701245386,0.17356486412972125,-0.10573213256248676,-0.018447562683142557,-3.312380144719802e-05,-0.012139291401304328,-0.0787355449190494,0.036799823323760195,-0.029782826261266323,-0.05045895504789096,0.12626071725798393,0.052886793536046375,-0.02739652528144458,-0.09729877906795974,0.12810835945551607,0.16354140467622935,-0.039656867542172236,-0.09393913110725555,0.1633401128111947,0.0889005842146053,-0.1580959890838885,0.07288932281651515,0.09520129879938062,0.13330059054497084,-0.028346458376363896,-0.04295133792274275,-0.046473158260537814,-0.18058606154443368,-0.04929379159584907,-0.14730957148360957,0.1824671383881,-0.052201853798418796,-0.2753741799078109,0.24263640240669326,0.04623721742094,-0.07986058966210428,0.17094964432956006,-0.0775137016437892,-0.10410799959828093,-0.06370985459112319,0.040264909117768255,0.07300786533280716,-0.010465086468912754,0.17617275682064557,-0.053092187636372565,0.044405293519674136,-0.13695341145297057,-0.08101527112569296,0.2847600899398878,-0.11847240414628996
PC 7,0.039677344426823406,-0.0023161774672516636,-0.018854656697869884,0.014622000946742097,-0.008118809310997774,0.05664475427044702,-0.0059596860906572305,-0.028573823023467337,0.039662471610188405,-0.1213597950478914,0.044614507271645176,0.021459190343486978,0.04962736046229383,0.06297546877632515,0.21694165826980677,0.26477622898663,0.010200068101982165,-0.015629827757297682,0.09677959356441641,-0.03669743603153646,0.02422153888174789,0.20847359131858434,0.12060715529039381,0.11448713071624274,0.016911863435882555,-0.05769112872448133,-0.0089910388497039,-0.13823893742913632,0.10932278142788036,0.0294169861894747,-0.014442065658693954,0.0731810610129871,-0.04907754814868623,0.12477651388749744,0.18237204658857525,0.01526272199333399,0.11221042782996146,0.020652905661774364,-0.0938186541577376,-0.03423785634743375,-0.10125502831312716,0.0073330577508966665,-0.018917852734126016,-0.03161529673089837,0.13934595761131685,0.002380543938964298,-0.25823737173791916,0.06156689601060771,-0.17875819614446709,-0.051494733139986315,0.052318425795250235,-0.09415299484347858,-0.06960069596635705,0.1697597941472933,-0.015043705242571242,-0.009451223486823555,0.03086960650869225,-0.12307589477222945,-0.013118746623288097,-0.06574058181272141,0.08047970188391151,0.140211435792967,0.005734564220074742,0.38896384987937177,-0.03605873890378556,0.024328868899527786,0.1620332082509055,-0.03463889023877474,-0.01668392190065915,0.04043749034326871,-0.24760735139149803,-0.0057050133068112276,-0.23747443063218154,-0.008840813775030557,0.1713548233061702,0.08778264350859907,0.21591824775960697,-0.015867451318176694,-0.1911787986565056,-0.05992655024390167
PC 34,0.03183022130301763,-0.02431013767561019,-0.10957928376953203,-0.03030819317418816,0.044426626751559034,0.00577593274225973,-0.06174376546043862,0.026412391043845643,-0.0081360146703238,-0.1884191992205656,-0.10965290634491727,0.04754581123279396,0.007913193521202955,0.0025065144442879108,-0.19286900059355813,0.08698038159153076,0.00829551807920324,0.049386636452096885,-0.03877780072752358,0.02297340715066,0.048697232853506356,-0.15009890102791515,-0.028364782355126184,-0.020628642429572786,0.05017530618355756,0.02960992033010673,0.07944951089592357,-0.08473062887107854,-0.0433837799712355,0.029931902377089287,-0.03245081188913154,0.07510661483236801,0.018252337442491683,0.014750488743649773,-0.17071210731619207,0.04424891930943908,0.08712271736102002,0.15616667859182476,0.07511702533398587,-0.033891484820656875,-0.04541161540891033,-0.09554585409903174,-0.051171760441588617,-0.036157327239646264,0.17240353719973775,0.27551173027770387,-0.1055904769780777,-0.1481956471326007,0.033397925494938224,0.004212931440013015,0.27474085688833255,-0.13971456545941605,-0.18172208539236,-0.010923381773565527,0.04162033659842441,-0.06672345537326475,-0.012624419845090384,0.10588938720568591,0.02228919267255166,0.03802033560265094,-0.2507270905959983,-0.33886310270782105,0.05997659281253985,0.16796005527453545,-0.002897648837221767,0.03792223120397934,-0.26828532674875755,0.21336922435905645,0.04355326723257166,-0.05286400954220044,0.022620986809380288,0.14082087658338724,-0.11629243180492921,-0.2208403492652378,-0.08215406648529625,0.12195052146790276,0.12162651158715698,0.01736868199780208,0.04066621228091755,-0.005952462847041269
PC 60,0.006247147010436843,0.0038223271582974155,0.007242618083075193,-0.00984369553370975,0.019977358836966524,-0.007647074101091153,0.016177105634468288,0.004384009996411475,-0.027527124202051247,0.008208086111387125,0.007780742734412982,0.03827166101727639,-0.05293456162191813,-0.0073728894098965825,-0.022923020385811732,0.024891511390351184,-0.000896664405941168,0.033995122811980985,-0.008907001905532452,0.0005089649383585443,0.038209901687361596,-0.0037426349596691097,0.04574441612802642,-0.036450679055905696,0.017817099060993408,-0.005052578804751136,0.024361346469365275,-0.028146068768217847,-0.006042889741648544,0.0013013376464799387,0.011335002726890309,0.007010823233001347,0.011489744782182426,0.002376339948789434,0.020583527077829407,-0.007611585274756444,-0.022768412773899308,-0.0036049019657471287,-0.4535201774868351,0.48716779169224467,-0.009175311216005538,0.014690021999475208,-0.3041252329264428,0.27348571473224825,0.0023633194580302275,-0.00800708327789669,0.016032370511437525,0.006472333588431252,-0.00996696144892107,0.02842163732397804,0.014036230112967677,0.0001947505657232812,-0.0004225517207196057,0.014016699985905247,0.30720767664119153,-0.48109036576352426,0.0007003637889626824,0.039626533650207206,0.15958392166671598,-0.0973919182985625,0.012495892970866026,0.013253475873392283,0.00379742132958344,-0.008289426990948808,0.0118806865636185,-0.004238608889921988,-9.672661224049278e-05,0.022599983412499705,-0.0008517211746669334,-0.005818094392238619,0.06990593557599324,-0.031470888711449055,0.010082215248202547,-0.0018126723900492511,0.02023662748367966,-0.022537308780464893,-0.0007396387463883061,0.002452909639225051,0.027837560560339602,-0.007948323816095962
PC 67,-0.0009051317673420725,0.0007953509668303987,-0.003963316584921149,-0.0022662401467333304,-0.0023252828628951778,-0.0017483240231983988,0.003228623957705082,-0.003199603670492431,0.003514179225680045,0.0004840420404677512,-0.0010350804893490793,0.006026127013774935,-0.008487981786379344,-0.0013908890388103796,0.0034898962978396064,-0.0042351406865533915,0.0009040444075687597,0.2241786311996454,0.03358897142379957,-0.15943662291766406,-0.01026699392022707,0.060537510110558815,0.05535187627696518,0.028308313764509676,0.053128962281583376,0.3267563226374733,0.21161171178502275,0.20306667791450658,0.07727713092474661,0.107435384330207,0.07737432238160252,0.15128448951742873,0.16271749784736345,0.1716283396381642,0.108025969048834,-0.03307642980620526,0.06523617336154261,0.10632702692216697,0.18765004045799802,0.09923671486984299,0.12545594759017878,0.07713020672197124,0.1558025052075529,0.1227124865670634,0.008206369464161062,0.04824792917368778,0.08972670885619481,0.11524600018458343,0.08585576481872335,0.28357956656582606,0.09876890132780262,-0.03830725382140179,0.07000544243401954,0.10359149628441824,0.20537146870703873,0.1361158455305821,0.1378643889238677,0.13650874234808105,0.17256398828410827,0.13049707765681873,0.015159449186565185,0.09764436028372367,0.10946884329366363,0.17045485423365114,0.1487256260094594,0.15053242553244492,0.0755990473871377,-0.005798183110471605,0.09091616476448643,0.08313782865013344,0.08703580385389029,0.03486853380950156,0.09589147020458977,0.11148758182099024,0.10438124368119078,0.08390056534133894,0.008587577261813306,0.10638788321479319,0.10201788559614461,0.11329130678540131
PC 35,-0.02158021267828315,0.21828975427917435,0.2679178367167311,-0.053426958289983485,-0.01973090122686391,0.027276963334938533,-0.0803213112770341,-0.04935751829672415,0.023602368930663302,-0.04111582193917604,-0.08610736917732538,-0.016504928028917232,-0.010395616836813372,-0.07066210749418159,0.02773528094312938,0.03720533773109103,-0.02880639653668253,0.01629112681934243,-0.1422326434706123,0.11721815850615458,0.05013651774654487,-0.2890335508718904,0.3476479700785854,0.10777553302021478,-0.15984198537378902,-0.059940975039125224,0.1087146852343925,-0.15002602574831178,0.10039129183991145,0.06061277390821748,-0.034609649786875876,-0.06817332774331626,0.0385353255388335,0.12255359275750727,0.02108362358423762,-0.15480947598361755,-0.0724409065919362,-0.16397671198209363,-0.04362466459195053,-0.03527817664464167,0.15277334639442247,0.032361524726219115,-0.010721007149168266,-0.01812140750548688,-0.1341416400728142,0.014444515533008837,0.09381313548244738,0.017389434373779378,0.0136942248102018,-0.037677361050089876,0.1422337759566417,-0.06752664408251988,0.0774836263743554,0.2735955639809637,-0.09092289971905633,-0.025587026618720955,-0.10201450777471413,0.055545633041951384,-0.007518004700363817,-0.043907172323362026,-0.059302876333458175,-0.029968919695897104,0.16577448800063344,-0.07837784375800218,-0.04527884825209444,0.07206779203490092,-0.035400908885625415,0.057523055025915176,0.032198761581672786,0.12486998461249446,-0.19639319603587854,-0.14130822484423858,0.18196294150640266,0.035761569752032075,-0.1447489102352043,0.18143064546996351,0.008808868722325516,0.060205877568444505,-0.16079667099704525,0.10276212023854327
PC 55,-0.003362497695996635,0.2958804249003574,-0.2597517870570488,0.13746433646796685,0.16390838012124126,0.11674630183779115,-0.1579852791878112,-0.18912737630828794,-0.14733420093072636,-0.003234240447236022,-0.029455490181332478,0.057005188149579944,-0.018755443804166175,-0.01632433456709722,0.06848963877932511,-0.05626167516837544,-0.018063062485364725,0.09773866454536675,-0.03257617277323793,-0.17509395546830978,0.2486143282047869,-0.019464777569167462,0.08046633469241318,-0.07056559236201251,-0.011317775063962449,-0.01769193612148639,-0.11396673349005401,-0.014520640697116949,-0.018371154873228546,-0.11734301097738196,-0.00037898642083996487,0.010685624319596687,0.09892112947290506,0.013914819738490618,-0.015040764764598924,0.007195214589815535,-0.04921328603754588,-0.14627030662423718,0.2626479762878179,0.2778670953709709,-0.29333558692626127,0.01621832395581406,0.12641898038203836,-0.12201797857055052,-0.018461264185690093,0.005958401148852134,0.04441414540696653,-0.07694453192832901,-0.06064467212966309,0.04693241353059843,-0.012359041736529304,0.047107881223305656,-0.08664823615163034,0.14275325818131576,-0.15700737942862286,-0.1895382971079,0.20344567378091039,0.03116438702975786,-0.11870780753130725,0.03259781857258051,0.00712084106907351,0.032840351258767955,-0.008592056499594866,0.0247679485585034,-0.04900031531358981,-0.07584787943514,0.07207373345285518,0.02492198855186874,-0.18668693172782747,0.028911744771831796,0.07421482194223494,-0.028386687234544336,0.02499373194727035,0.02794823191167929,-0.07853895939892601,0.016539762109871417,0.02170278582946246,-0.10783542611818123,0.07332052936562397,0.06620245115848507
PC 47,0.00016940947268148817,-0.0062873837185486335,-0.0040533775227498785,-0.0015954896719348455,-0.06271732624852563,0.006720594567988615,0.005584496227605136,-0.03323543411440353,0.038818764417030416,-0.01460722388926184,0.06590600831414463,-0.022978426523326153,0.026768809410554525,-0.008272864428116101,-0.24173609849514813,0.3431207979209326,0.009991370379122216,-0.04524100323284448,-0.03308239988260651,-0.020666102589032558,-0.00018115793705255018,0.04171078128264672,0.04189640010303536,-0.040870580082658876,0.00909119169645151,0.11451441575329399,-0.12498478000866667,-0.024227366649310647,0.013826794364241647,-0.12213513950110863,0.265976995629206,0.08615874167828712,-0.1508877030639713,0.04251335334152032,-0.025051943725848375,0.08795830173499251,-0.18438508533720036,0.07452838803848695,-0.06782742811878649,0.1430291894689535,-0.15780538166333674,-0.15182308608834533,0.19567962333605907,0.0381302597058122,0.11108296912211872,-0.06031881087233137,-0.026295878232155404,-0.08583068860902124,0.1777429861829457,-0.028575778678728965,0.09327950678406319,-0.07098584208161755,0.10120593026470523,-0.011017163568671294,-0.0025418275110543898,0.18648691308434362,-0.06216537063495506,0.1388024383792684,-0.07941924482765414,-0.21386465133949278,0.08676630708975669,0.01072317600626041,-0.007367057316167786,-0.0238432392868336,0.06444186901491677,-0.06412889374594635,0.05052081902558356,0.03112999588705717,-0.09965710258827915,-0.16307301797539692,0.06062938832869693,-0.2520402253605329,0.23305328201516767,-0.17726626280482288,0.14117903235437335,0.039781464445851636,-0.10829838634351303,0.040053455385694534,-0.19406177892281407,0.14829583813006555
PC 30,0.00642607550715017,-0.22963557435114273,-0.3428603571802117,0.028174556976601157,0.06205885175316838,-0.023641919602039357,0.027704528721112218,0.05694987128739603,-0.03158311094888849,-0.16205601142828172,-0.03486114398957867,0.06576786022998105,0.044607177932491054,0.029828586169397278,0.08975780521821697,-0.054293573747704174,0.0020579680463011837,0.01020013388135375,-0.223104801830847,0.2003123839742727,-0.04769775747832847,-0.15299553146506273,-0.14095702286457898,0.06139532646465039,0.25156619672715996,-0.06414747539729188,-0.10676292454856492,0.11380222873064536,0.07964774473619798,-0.05809394307010629,-0.01924100265596586,0.050753380278644844,-0.05144815339291344,0.1789384938971407,0.16484499755888324,-0.287713466993191,0.01195528822181736,0.011758018093310424,-0.020019883795827878,0.0004385318400333821,-0.02923003188516101,0.10725394368391687,0.02100018565693052,0.03768440418384525,-0.12812701739422458,-0.08366377650669209,0.05479371692368244,-0.04461975552294148,0.1171711151552288,-0.06933323847255084,0.07078349550613647,-0.023820498251872296,-0.0966865291460296,0.26828840074598304,-0.01704273879381124,0.06015989334176047,-0.14300483341673226,-0.05752754558063208,0.11753211248634342,0.08372708404924012,-0.005481291896295537,0.2547190389965421,0.020257538379401287,-0.0044720482270627915,-0.19790796916912717,-0.019079166574905836,-0.10744395620861465,0.08598061587080552,0.024897160178629738,-0.1313804471024181,0.14108975166490642,-0.0911397284559498,0.06262143298839329,-0.08375627518499243,0.019210139226607623,-0.043932267852052745,0.021454529480532426,-0.0502706110414661,-0.036632084273187177,-0.026393899569765233
PC 26,0.03386664115491722,-0.0089928149641883,0.04478215721115699,-0.26890369891222266,0.14708692333056958,0.121814933620168,-0.2913978311842719,0.18085983733195962,0.15023381081401233,0.04766469266854162,0.04767176452182317,-0.051438757790005916,0.00787765286581447,-0.06993417274173494,0.09666973602089013,-0.12487424603974319,-0.013604604068400916,-0.007144381361235089,0.06697950752211465,0.023703446133631442,-0.022064939662617383,0.19221159272850125,-0.00886544064413324,0.08025458574882294,-0.2786374478803752,-0.08767839687227867,-0.12157845502683297,0.0007560191439190816,0.2700444780936414,-0.0570657677282899,-0.05407317607687835,0.24249122157821537,-0.04453852938965355,0.19651012746051516,-0.09538662137667654,-0.02835092958107993,-0.0073001351100463185,-0.003558675810332021,-0.06091262233735239,-0.0581957413030984,0.057722135405523116,0.003155104976973761,-0.035662187528625766,-0.05143799317678302,0.016442599293204796,-0.024245503467998752,0.08869073504727121,0.05960479778927712,-0.03815086554309076,-0.05404030923966399,0.08386788261422104,-0.07714918480746451,-0.06987378942210105,-0.0801551741975568,-0.04198994155251048,-0.045588571832552494,0.19515178666861527,0.15601365063975778,0.015505695352728874,0.038556384889407935,-0.17973241442390134,0.1847439370953181,-0.1474553322281825,-0.10590413018040754,0.06699583393800655,-0.05101618079024303,-0.011295717663129458,0.08678620244416474,-0.029546958027589987,-0.03603403632664924,0.07981329704504282,-0.020195656956635197,0.03657556346072529,-0.21532333477715596,0.13451979364338917,0.1357938275164677,-0.13340361055347638,-0.0710766940905703,0.11944919264448506,-0.07175037130707126
PC 1,-0.01781244930554199,0.15138332180179193,0.1459362888622462,0.07791343963135944,0.0566111316758495,0.06840527318750637,0.07567503322678809,0.055886861982199366,0.0680325326450611,-0.04634386134610342,0.0654851801114483,0.023959682473075606,-0.07554134829119258,0.012826160640221572,0.031223576684187418,-0.015565103974015419,0.026451218948753977,-0.1604873424337392,-0.12445125342316286,-0.10869125184245439,-0.17777214705883593,-0.11973665048326325,0.10007373843850384,0.12442542466238778,-0.10706549257005965,-0.11640883938301277,0.10922230928625273,0.07675382720021365,-0.11855204575611879,-0.16996693428004062,-0.09000226012831557,-0.09236832384056991,-0.17424472905154742,-0.11143376691342378,0.08399575148389635,0.0635350396648512,-0.08512966915805552,0.09303426008761154,0.1537435710086814,0.16544417075099976,0.12077840399699194,0.11298915897180577,0.1504258974345981,0.15999290850472284,0.11781490884121222,-0.08232627179657225,0.08660768427650196,0.12694727677384168,-0.09786390519530577,-0.14401396965743718,0.07753123712045451,0.07003456784696019,-0.13000162095766118,0.08217177060952194,0.17918097716931583,0.14698181869902574,0.12742392368647093,0.039575237035348314,0.17369941183874518,0.14667286575279082,0.05959195388758855,-0.12985685235979816,0.04962793812071998,0.06857921433316758,-0.13138800751910243,-0.1671131891297058,-0.08462579756591897,-0.13904460142360534,-0.15997569683633323,-0.11324115959636605,0.08362202227135579,0.1086398950398259,-0.07221756912711236,-0.12011598332799957,0.10300086315882064,0.0627828273566812,-0.08902597964926046,-0.16938681476294523,-0.09715316927020881,-0.1445256553268638
